Category,Item Name,Margin %,Cost,Active Price
SHOES,DA - 8202,100,0,350
SHOES,L - 002,100,0,330
SHOES,KL - 01,100,0,330
SHOES,D - 3137,6.06,310,330
SHOES,KL - 13,100,0,330
SHOES,D - 2262,100,0,330
SHOES,RSM - 44,100,0,400
SHOES,RSM - 38,100,0,400
SHOES,RSM - 43,100,0,400
SHOES,KS - 21839,100,0,280
SHOES,D - 3154,16.88,274.29,330
SHOES,AK - 031,100,0,280
SHOES,KL - 15,100,0,330
SHOES,HK - 38,10.71,250,280
SHOES,HK - 3,100,0,280
SHOES,AK - 022,10.71,250,280
SHOES,KQ - 33252,100,0,330
SHOES,KQ - 22670,100,0,350
SHOES,KQ - 33182,100,0,330
SHOES,KS - 21700,100,0,280
SHOES,KQ - 33205,100,0,330
SHOES,KS  - 21873,10.71,250,280
SHOES,KQ - 33196,8.57,320,350
SHOES,KS - 21590,10.71,250,280
SHOES,KS - 21778,10.71,250,280
SHOES,KS - 21731,10.71,250,280
SHOES,W - 2,13.33,260,300
SHOES,KQ - 33224,6.06,310,330
SHOES,W- 1,13.33,260,300
SHOES,KS - 21821,10.71,250,280
SHOES,SY - 66,6.06,310,330
SHOES,DRJ - HY01,100,0,550
SHOES,SY - 710,6.06,310,330
SHOES,HJ - 23,10.71,250,280
SHOES,L - 2023,100,0,280
SHOES,U306F - 1,100,0,250
SHOES,DA - 8216,100,0,380
SHOES,KS - 21861,10.71,250,280
SHOES,LT - 22275,100,0,330
SHOES,L2022 - 1,100,0,280
SHOES,SY - 72,6.06,310,330
SHOES,8248 - 105,11.54,230,260
SHOES,k&k - 19,6.06,310,330
SHOES,9093 - 21,11.54,230,260
SHOES,9098 - 12,11.54,230,260
SHOES,KQ - 23152,6.06,310,330
SHOES,kq - 22863,9.38,290,320
SHOES,SY - 410,6.06,310,330
SHOES,KQ - 33200,8.57,320,350
SHOES,9093 - 2,11.54,230,260
SHOES,kq - 33280,6.06,310,330
SHOES,KQ - 33245,6.06,310,330
SHOES,KQ - 33307,6.06,310,330
SHOES,KS - 21853,10.71,250,280
SHOES,6071 - 104,11.54,230,260
SHOES,8281 - 169,11.54,230,260
SHOES,8137 - 3,11.54,230,260
SHOES,6129 - 15,100,0,250
SHOES,KC - 25150,7.89,350,380
SHOES,KQ - 33216,6.06,310,330
SHOES,KQ - 33296,6.06,310,330
SHOES,RSM - 40,100,0,400
SHOES,KQ - 33241,6.06,310,330
SHOES,KQ - 33233,6.06,310,330
SHOES,C-7,100,0,280
SHOES,ES - 33,10,270,300
SHOES,ES - 30,10,270,300
SHOES,KC - 25157,7.89,350,380
SHOES,M - 21,100,0,430
SHOES,AK - 051,10.71,250,280
SHOES,C - 3,100,0,280
SHOES,SY - 700,100,0,330
SHOES,SY - 715,100,0,330
SHOES,ES - 29,10,270,300
SHOES,HJ - 15,100,0,280
SHOES,BOXER - M,100,0,133.33
SHOES,C - 6,100,0,280
SHOES,ES - 32,10,270,300
SHOES,ES - 28,10,270,300
SHOES,ES - 31,10,270,300
SHOES,ES - 27,10,270,300
SHOES,ES - 26,10,270,300
SHOES,KL - 08,9.09,300,330
SHOES,SY - 728,100,0,330
SHOES,AK - 055,10,270,300
SHOES,KL - 11,9.09,300,330
SHOES,KL - 18,9.09,300,330
SHOES,KQ - 33253,6.06,310,330
SHOES,KQ - 23014,6.25,300,320
SHOES,BTT - 376,100,0,200
SHOES,KS - 015,9.09,300,330
SHOES,KQ - 33187,6.06,310,330
SHOES,SY - 705,100,0,330
SHOES,D - 2248,6.06,310,330
SHOES,HK - 31,10.71,250,280
SHOES,HJ - 32,100,0,280
SHOES,HK - 14,10.71,250,280
SHOES,HK - 16,10.71,250,280
SHOES,KL - 14,-3.65,342.04,330
SHOES,D - 249 - 2,12.5,280,320
SHOES,HK - 04,10.71,250,280
SHOES,246 - 1,12.5,280,320
SHOES,FSS - 45,100,0,330
SHOES,SP -21MULE,100,0,380
SHOES,SP - 21,100,0,380
SHOES,RSM - 33,100,0,400
SHOES,D - 229,6.06,310,330
SHOES,KQ - 33278,6.06,310,330
SHOES,HD - 584,100,0,330
SHOES,KQ - 33352,6.06,310,330
SHOES,KS - 21870,10.71,250,280
SHOES,KQ - 33301,6.06,310,330
SHOES,9098 - 36,11.54,230,260
SHOES,8248 - 115,11.54,230,260
SHOES,9093 - 79,11.54,230,260
SHOES,RSM - 41,100,0,400
SHOES,6071 - 105,11.54,230,260
SHOES,9093 - 36,100,0,260
SHOES,RSM - 37,100,0,400
SHOES,9093 - 40,11.54,230,260
SHOES,9093 - 62,11.54,230,260
SHOES,9093 - 19,11.54,230,260
SHOES,9093 - 51,23.33,230,300
SHOES,KC - 25169,7.89,350,380
SHOES,9093 - 96,11.54,230,260
SHOES,8248 - 110,11.54,230,260
SHOES,9098 - 16,11.54,230,260
SHOES,WEDGE LABEL,100,0,800
SHOES,PINK SNEAKER,100,0,400
SHOES,HJ - 4,100,0,230
SHOES,9093 - 93,11.54,230,260
SHOES,HJ - 26,100,0,230
SHOES,KQ - 33349,6.06,310,330
SHOES,KS - 21872,10.71,250,280
SHOES,KS - 21589,100,0,280
SHOES,HD - 557,100,0,280
SHOES,HD - 555,100,0,280
SHOES,KS - 21859,10.71,250,280
SHOES,KQA - 2371,10.71,250,280
SHOES,KQ - 33309,6.06,310,330
SHOES,KQ - 33310,6.06,310,330
SHOES,KQ - 33308,6.06,310,330
SHOES,KP - 5084,100,0,230
SHOES,KP - 5099,100,0,230
SHOES,KS - 31255,100,0,230
SHOES,KQ - 33385,100,0,320
SHOES,KS - 22063,100,0,280
SHOES,KP - 5122,100,0,230
SHOES,KP 5051,100,0,230
SHOES,KP - 5029,100,0,230
SHOES,KP - 5024,100,0,230
SHOES,KP - 5112,100,0,230
SHOES,KC - 5009,100,0,380
SHOES,KQ - 33647,9.38,290,320
SHOES,KP - 31232,100,0,230
SHOES,KP 31250,100,0,230
SHOES,KP - 31221,100,0,200
SHOES,KQ - 33769,100,0,320
SHOES,KQ - 33783,100,0,320
SHOES,KQ - 33808,100,0,320
SHOES,KQ - 33917,100,0,320
SHOES,KQ - 33956,100,0,320
SHOES,KL - 49,6.67,280,300
SHOES,XUG - 02,14.29,300,350
SHOES,D - 412,6.67,280,300
SHOES,D - 410,6.67,280,300
SHOES,D - 404,6.67,280,300
SHOES,KY - N50,9.68,280,310
SHOES,KY - J75,9.68,280,310
SHOES,US - 086,16.67,250,300
SHOES,U - 2218,10,270,300
SHOES,US - 084,16.67,250,300
SHOES,KP - 5031,100,0,230
SHOES,SH - 7,100,0,320
SHOES,KP 5027,100,0,200
SHOES,KP 5055,100,0,230
SHOES,KP 5064,100,0,"5,064.00"
SHOES,Beatstan sport 19-24,10.42,430,480
SHOES,D - 414,6.67,280,300
SHOES,Beatstan Sports 25-30,9.43,480,530
SHOES,KC - 25179,100,0,450
SHOES,Beatstan Sports,9.09,500,550
SHOES,KL - 42,100,0,350
SHOES,6688 - 14A,100,0,230
SHOES,KQ - 33665,100,0,320
SHOES,KP - 5039,100,0,230
SHOES,SH - 19,100,0,320
SHOES,KM - 22,100,0,450
SHOES,KM - 09,100,0,0.01
SHOES,X - 14,14.29,300,350
SHOES,6688 - 16A,100,0,230
SHOES,6688 - 65,100,0,230
SHOES,B - 11,100,0,250
SHOES,SH - 9,100,0,320
SHOES,XC - 10A,100,0,250
SHOES,B - 05,100,0,230
SHOES,B - 46,100,0,300
SHOES,kq - 33885,100,0,450
SHOES,KM - 03,100,0,450
SHOES,KL - 43,100,0,320
SHOES,KN - 13,100,0,320
SHOES,KP - 5043,100,0,230
SHOES,KP - 31187,100,0,230
SHOES,SH - 20,100,0,320
SHOES,KP - 5062,100,0,230
SHOES,KP - 6021,100,0,230
SHOES,KP - 5085,100,0,200
SHOES,SP - 11,0,0,0
SHOES,KM - 23,100,0,430
SHOES,KL - 45,100,0,320
SHOES,KL - 69,100,0,320
SHOES,KP - 31228,100,0,230
SHOES,KQ - 33854,100,0,320
SHOES,KP - 31219,100,0,230
SHOES,X - 13,15.5,295.74,350
SHOES,B - 37,13.04,200,230
SHOES,SH - 16,100,0,320
SHOES,KQ - 33908,100,0,320
SHOES,KP - 31177,100,0,230
SHOES,SH - 4,100,0,32
SHOES,KP - 31129,100,0,230
SHOES,D - 308,100,0,330
SHOES,KY - J88,9.68,280,310
SHOES,KQA2191,9.09,300,330
SHOES,KS 22096,12,220,250
SHOES,KQ 34199,12.12,290,330
SHOES,KQ 34120,12.12,290,330
SHOES,KQ 34068,12.12,290,330
SHOES,KS 22036,12,220,250
SHOES,KS 22034,12,220,250
SHOES,KS 22041,12,220,250
SHOES,KS 22060,12,220,250
SHOES,KS 22053,12,220,250
SHOES,VIVA 032,22.5,155,200
SHOES,V 10,18.67,244,300
SHOES,ST - 32,16.55,542.42,650
SHOES,FB 019,29.71,351.47,500
SHOES,DA 8276,24.14,303.43,400
SHOES,LT 27119,32.86,235,350
SHOES,F8 - 19,32.98,569.68,850
SHOES,LT 27120,32.86,235,350
SHOES,V 11,15.57,253.3,300
SHOES,FLOWER -RUBBER,26,185,250
SHOES,N - 024,100,0,280
SHOES,N - 026,100,0,280
SHOES,6689 - 24,13.04,200,230
SHOES,KS - 22006,12,220,250
SHOES,KS - 22149,10,270,300
SHOES,6688 - 207,13.04,200,230
SHOES,N - 021,10.71,250,280
SHOES,6688 - 192,13.04,200,230
SHOES,KQ 34125,9.09,300,330
SHOES,555 - 18,9.09,300,330
SHOES,6688 - 149A,13.04,200,230
SHOES,6688 - 182,13.04,200,230
SHOES,KS 22018,12,220,250
SHOES,KS 22029,12,220,250
SHOES,KS 22028,12,220,250
SHOES,5599-1,13.04,200,230
SHOES,KS - 22019,10,270,300
SHOES,6688 - 224,13.04,200,230
SHOES,6688 - 186,13.04,200,230
SHOES,6688 - 184,13.04,200,230
SHOES,KQ 33710,6.67,420,450
SHOES,KQ 34144,0,300,0
SHOES,KS 22125,12,220,250
SHOES,KQ 34077,0,290,0
SHOES,KQ 33969,12.12,290,330
SHOES,KP 5221,12,220,250
SHOES,KS 22084,12,220,250
SHOES,KQ 33995,12.12,290,330
SHOES,KQ23131,0,290,0
SHOES,KQ 34118,12.12,290,330
SHOES,KS 22019,10,270,300
SHOES,KQ 34007,0,290,0
SHOES,KQ 33990,12.12,290,330
SHOES,KY - C105,9.68,280,310
SHOES,KS 21983,0,220,0
SHOES,KC 4001,13.04,200,230
SHOES,KB 29005,10.71,250,280
SHOES,KS 22147,10,270,300
SHOES,KB 29006,10.71,250,280
SHOES,APU28003,0,240,0
SHOES,E 128,26,185,250
SHOES,E 140,25,210,280
SHOES,Z02,25,210,280
SHOES,SMILEY FLOWERED,9.33,680,750
SHOES,A - 806,16.07,235,280
SHOES,DB 9380,21.25,315,400
SHOES,G - 2446D,27,365,500
SHOES,T - 1113,25.71,260,350
SHOES,XL 2106,21.67,235,300
SHOES,XL 2118,21.67,235,300
SHOES,KS 22038,12,220,250
SHOES,KS 22016,26.67,220,300
SHOES,KS 22040,12,220,250
SHOES,KP 5157,4.35,220,230
SHOES,KS 22050,12,220,250
SHOES,KS 22149,10,270,300
SHOES,FEVO HEELS,23.33,230,300
SHOES,KS 22006,12,220,250
SHOES,KS 22010-1,12,220,250
SHOES,KS6020,12,220,250
SHOES,KP - 31213,100,0,230
SHOES,KP - 5067,100,0,230
SHOES,KP - 5007,100,0,230
SHOES,KP - 5036,100,0,230
SHOES,KP - 31186,100,0,230
SHOES,KP - 31205,100,0,250
SHOES,KL - 55,100,0,320
SHOES,KL - 40,100,0,350
SHOES,KQ - 34002,100,0,320
SHOES,KP - 5089,100,0,250
SHOES,U - 2250,100,0,300
SHOES,US - 085,16.67,250,300
SHOES,KP - 5046,100,0,230
SHOES,KP - 5032,100,0,230
SHOES,KP - 31138,100,0,230
SHOES,KC - 5006,100,0,450
SHOES,KQ - 33575,100,0,320
SHOES,6688 - 86,100,0,230
SHOES,U - 084,100,0,300
SHOES,KP - 31140,100,0,230
SHOES,KQ - 33896,100,0,350
SHOES,KQ - 33758,100,0,320
SHOES,KQ - 33362,100,0,320
SHOES,KQ - 33752,100,0,320
SHOES,KQ - 33679,100,0,320
SHOES,DB - 23052,100,0,350
SHOES,KP - 31118,100,0,230
SHOES,3T52,44,196,350
SHOES,KQ - 33732,100,0,320
SHOES,KP - 5100,100,0,230
SHOES,KQ - 33864,100,0,320
SHOES,KQ - 33806,100,0,320
SHOES,KQ - 31236,100,0,230
SHOES,KP - 31209,100,0,230
SHOES,KP - 31229,100,0,230
SHOES,6688 - 68,100,0,230
SHOES,KP - 31196,100,0,230
SHOES,KQ - 33797,100,0,320
SHOES,KL - 37,100,0,320
SHOES,KL - 60,100,0,320
SHOES,B - 22,10,270,300
SHOES,B - 24,100,0,300
SHOES,KQ - 33650,100,0,320
SHOES,KP - 5078,100,0,230
SHOES,KQ - 33941,100,0,320
SHOES,KL - 53,100,0,320
SHOES,KLG - 3067,100,0,"1,100.00"
SHOES,B - 38,100,0,300
SHOES,B - 28,100,0,250
SHOES,B - 49,100,0,300
SHOES,KP - 5008,100,0,230
SHOES,KP - 31185,100,0,230
SHOES,KP - 31192,100,0,230
SHOES,KP - 31180,100,0,230
SHOES,KP - 31193,100,0,230
SHOES,KP - 31223,100,0,250
SHOES,KP - 31215,100,0,250
SHOES,KQ - 33914,100,0,450
SHOES,KC - 4001,20,200,250
SHOES,KC - 5001,100,0,350
SHOES,KP - 5056,100,0,230
SHOES,KQ - 33919,100,0,320
SHOES,KQ - 33923,100,0,320
SHOES,KQ - 33880,100,0,450
SHOES,6688 - 56,100,0,230
SHOES,6688 - 57,13.04,200,230
SHOES,KP - 31212,100,0,230
SHOES,6688 - 67,100,0,230
SHOES,KG - 3062,100,0,"1,100.00"
SHOES,KP - 5037,100,0,230
SHOES,KLG - 3007,100,0,"1,100.00"
SHOES,KQ - 33753,100,0,320
SHOES,6688 - 70,13.04,200,230
SHOES,KP - 31141,100,0,250
SHOES,B - 41,100,0,300
SHOES,KQ - 33661,100,0,380
SHOES,KP - 31210,100,0,230
SHOES,6688 - 79,100,0,230
SHOES,6688 - 58,100,0,250
SHOES,6688 - 121,100,0,230
SHOES,S1340,100,0,400
SHOES,KP - 31235,100,0,230
SHOES,KP - 31224,100,0,230
SHOES,KP - 31146,100,0,230
SHOES,KP - 31189,100,0,200
SHOES,KP - 5098,100,0,230
SHOES,KS - 22022,100,0,250
SHOES,KP - 5044,100,0,230
SHOES,KP - 31246,100,0,250
SHOES,KP - 5092,100,0,250
SHOES,KP - 5040,100,0,250
SHOES,LT - 22260,100,0,320
SHOES,KP - 5072,100,0,230
SHOES,KQ - 33847,100,0,320
SHOES,KQ - 33845,100,0,320
SHOES,KQ - 33405,100,0,320
SHOES,KP - 5074,100,0,250
SHOES,KQ - 33326,100,0,320
SHOES,KP - 5050,100,0,320
SHOES,LT - 22093,100,0,320
SHOES,KQ - 33780,100,0,320
SHOES,KQ - 33785,100,0,320
SHOES,KQ - 33635,100,0,320
SHOES,KQ - 33815,100,0,320
SHOES,KP - 5087,100,0,230
SHOES,KP - 31225,100,0,230
SHOES,L - 100,100,0,300
SHOES,KP 31194,100,0,230
SHOES,KQ - 33863,100,0,320
SHOES,KQ - 33860,100,0,320
SHOES,KQ - 33652,100,0,320
SHOES,KP - 31208,100,0,200
SHOES,KP 31124,100,0,230
SHOES,KP - 5053,100,0,230
SHOES,KP - 31244,100,0,230
SHOES,KP - 31226,100,0,230
SHOES,KP - 5061,100,0,230
SHOES,KP - 31231,100,0,230
SHOES,KP - 5095,100,0,200
SHOES,KP - 5077,100,0,230
SHOES,KP - 31139,100,0,230
SHOES,LA - 126,100,0,300
SHOES,KS  - 21983,0,0,0
SHOES,LA - 93,100,0,300
SHOES,KQ - 33837,100,0,320
SHOES,LA - 103,100,0,300
SHOES,6688 - 114,100,0,230
SHOES,6688 - 123,100,0,230
SHOES,LA - 110,100,0,300
SHOES,KP - 5079,100,0,250
SHOES,KS - 22014,100,0,300
SHOES,KP - 5090,100,0,250
SHOES,KP - 31241,100,0,230
SHOES,KP - 5022,100,0,200
SHOES,C - 16M,100,0,360
SHOES,KP - 5059,100,0,200
SHOES,6688 - 126,100,0,230
SHOES,KQ - 33662,100,0,380
SHOES,KQ - 33895,100,0,350
SHOES,KQ - 33745,100,0,320
SHOES,C16M,100,0,360
SHOES,KP - 31222,100,0,230
SHOES,KQ - 33801,100,0,450
SHOES,KP - 5030,100,0,230
SHOES,KP - 5048,100,0,230
SHOES,KP - 5045,100,0,230
SHOES,KQ - 33648,100,0,320
SHOES,UGS - 070,15.63,270,320
SHOES,KP - 5080,100,0,200
SHOES,KP - 5021,100,0,350
SHOES,WS - 4729,100,0,250
SHOES,KQ - 33206,100,0,320
SHOES,DB - 2403,100,0,350
SHOES,YD - 21,100,0,700
SHOES,6688 - 54,100,0,230
SHOES,KP - 5060,13.04,200,230
SHOES,KP - 3035,100,0,230
SHOES,KP - 5035,100,0,230
SHOES,KP - 5049,100,0,230
SHOES,KQ - 33727,100,0,320
SHOES,KP - 5009,100,0,230
SHOES,A 38,18.18,450,550
SHOES,YQ 0128,9.38,290,320
SHOES,YQ 0052,9.38,290,320
SHOES,6688 - 243,13.04,200,230
SHOES,6687 - 152,13.04,200,230
SHOES,6688 - 227,13.04,200,230
SHOES,KP 5186,13.04,200,230
SHOES,KS 22064,13.04,200,230
SHOES,KP 5195,12,220,250
SHOES,YQ 0118,9.38,290,320
SHOES,YQ 0023,9.38,290,320
SHOES,2L 92,0,269,0
SHOES,SM 6035,26.67,220,300
SHOES,DA 8332,23.14,269,350
SHOES,DA 6296,37.14,220,350
SHOES,DB 9386,34.67,196,300
SHOES,DB 8322,30,245,350
SHOES,243 Burberry,36.15,415,650
SHOES,Nirssreen TZ,19.71,562,700
SHOES,M 8016,26.67,220,300
SHOES,M 2137,30,245,350
SHOES,6687 - 147,13.04,200,230
SHOES,6688 - 128B,13.04,200,230
SHOES,6688 - 265,13.04,200,230
SHOES,L2138 - 0411,13.04,200,230
SHOES,B8546 - 0751,9.09,300,330
SHOES,L 017,29.6,176,250
SHOES,L 015,29.6,176,250
SHOES,6666 - 4,13.04,200,230
SHOES,6688 - 262A,13.04,200,230
SHOES,6688 - 64A,13.04,200,230
SHOES,KS 22052,13.04,200,230
SHOES,KP 31287,13.04,200,230
SHOES,YS 6027,13.04,200,230
SHOES,KS 22032,13.04,200,230
SHOES,KP 31269,13.04,200,230
SHOES,6688 - 251,13.04,200,230
SHOES,9098 - 1002,13.04,200,230
SHOES,555 - 21,9.09,300,330
SHOES,KP 5213,4.35,220,230
SHOES,5599 - 3,13.04,200,230
SHOES,B - 26,13.04,200,230
SHOES,B - 30,15.29,194.84,230
SHOES,B - 47,13.04,200,230
SHOES,XB - 12,10.71,250,280
SHOES,Y - 11,10,270,300
SHOES,U - 2203,10,270,300
SHOES,L - 0017,10.71,250,280
SHOES,D - 230,9.38,290,320
SHOES,U - 2226,10.71,250,280
SHOES,UGS - 068,13.98,266.67,310
SHOES,KS 22108,13.04,200,230
SHOES,KY - J64,9.68,280,310
SHOES,KY - L152,9.68,280,310
SHOES,KP 31280,13.04,200,230
SHOES,6688 - 69A,13.04,200,230
SHOES,B - 42,10.71,250,280
SHOES,XB - 02,10.71,250,280
SHOES,KY - C146,9.68,280,310
SHOES,KY J140,9.68,280,310
SHOES,KY - J143,9.68,280,310
SHOES,C 04,13.33,260,300
SHOES,6688 - 268A,13.04,200,230
SHOES,MC 8676,10,270,300
SHOES,L2026 - 10270,29.52,162.11,230
SHOES,MC 8675,10,270,300
SHOES,L2024 - 10050,13.04,200,230
SHOES,L2026 - 10455,13.04,200,230
SHOES,MC 8673,10,270,300
SHOES,6688 - 266,13.04,200,230
SHOES,6688 - 264A,13.04,200,230
SHOES,X - 04,9.09,300,330
SHOES,D - 419,9.68,280,310
SHOES,X - 12,9.09,300,330
SHOES,L - 0018,10.71,250,280
SHOES,L - 005,11.74,291.25,330
SHOES,6689 - 23,13.04,200,230
SHOES,6688 - 264,13.04,200,230
SHOES,D - 421,9.68,280,310
SHOES,D - 2251,9.68,280,310
SHOES,D - 411,9.68,280,310
SHOES,6688 - 210,13.04,200,230
SHOES,KL - 61,8.57,320,350
SHOES,D - 227,9.38,290,320
SHOES,KY - L200,13.33,260,300
SHOES,KY - J174,13.33,260,300
SHOES,KY - J180,13.33,260,300
SHOES,A - 065,6.67,280,300
SHOES,6688 - 188,9.09,200,220
SHOES,B - 03,13.04,200,230
SHOES,Y - 13,10,270,300
SHOES,Y - 12,10,270,300
SHOES,L2032 - 10332,13.04,200,230
SHOES,B305 - 0658,13.64,190,220
SHOES,L2026 - 10398,13.64,190,220
SHOES,L2034 - 10341,34.78,150,230
SHOES,L2025 - 10577,13.64,190,220
SHOES,KC 5002,8.57,320,350
SHOES,APU 28003,14.29,240,280
SHOES,KC 5005,8.57,320,350
SHOES,L8286 - 0747,10.71,250,280
SHOES,KLG 3053,11.11,400,450
SHOES,6688 - 7D,9.09,200,220
SHOES,555 - 19,9.09,300,330
SHOES,6666 - 4A,9.09,200,220
SHOES,6688 - 300,9.09,200,220
SHOES,6688 - 299,9.09,200,220
SHOES,6688 - 198C,9.09,200,220
SHOES,6688 - 180A,9.09,200,220
SHOES,6688 - 299A,9.09,200,220
SHOES,6688 - 301,9.09,200,220
SHOES,6688 - 304,9.09,200,220
SHOES,6688 - 69C,9.09,200,220
SHOES,6688 - 225C,9.09,200,220
SHOES,6688 - 225A,13.04,200,230
SHOES,6688 - 1681A,9.09,200,220
SHOES,6688 - 269,13.04,200,230
SHOES,6689 - 8A,9.09,200,220
SHOES,6688 - 157B,9.09,200,220
SHOES,6699 - 23,9.09,200,220
SHOES,6688 - 7AB,9.09,200,220
SHOES,6688 - 70A,9.09,200,220
SHOES,6688 - 197,13.04,200,230
SHOES,KY - C164,13.33,260,300
SHOES,6688 - 180,13.04,200,230
SHOES,KY - J172,13.33,260,300
SHOES,KY - L189,13.33,260,300
SHOES,KS 22115,13.04,200,230
SHOES,KP 5200,13.04,200,230
SHOES,KP 5159,13.04,200,230
SHOES,KY - J175,13.33,260,300
SHOES,KY - C188,13.33,260,300
SHOES,6688 - 57A,13.04,200,230
SHOES,6688 - 234,13.04,200,230
SHOES,6688 - 248,13.04,200,230
SHOES,6689 - 31,13.04,200,230
SHOES,6688 - 254,13.04,200,230
SHOES,L2024 - 10370,13.04,200,230
SHOES,KY - J171,13.33,260,300
SHOES,L6130 - M112,18.84,186.67,230
SHOES,6688 - 63A,13.04,200,230
SHOES,1111 - 3,9.09,300,330
SHOES,L2025 - 10259,13.04,200,230
SHOES,L2026 - 1,13.04,200,230
SHOES,L2025 - 10588,13.04,200,230
SHOES,6687 - 1681,9.09,300,330
SHOES,6689 - 8,9.09,300,330
SHOES,KY - J191,13.33,260,300
SHOES,KY - C147,13.33,260,300
SHOES,KY - C196,13.33,260,300
SHOES,L6130 - 10370,13.04,200,230
SHOES,B8546 - 0778,13.04,200,230
SHOES,KQ 33689,6.67,420,450
SHOES,KQ 34140,9.38,290,320
SHOES,KS 22151,12,220,250
SHOES,KP 5183,13.04,200,230
SHOES,KP 5184,13.04,200,230
SHOES,6688 - 210A,13.04,200,230
SHOES,6688 - 185A,13.04,200,230
SHOES,KQ 34027,9.68,280,310
SHOES,KQ 34134,9.68,280,310
SHOES,KQ 33544,9.68,280,310
SHOES,Y - 06,10,270,300
SHOES,D - 402,6.67,280,300
SHOES,Y - 09,10,270,300
SHOES,B - 803,8,230,250
SHOES,D - 2266,23.33,230,300
SHOES,KY - J114,9.68,280,310
SHOES,KY - J125,9.68,280,310
SHOES,KY - J112,9.68,280,310
SHOES,D - 2254,6.67,280,300
SHOES,B35,16.67,250,300
SHOES,KS 22020,10,270,300
SHOES,YQ 0049,9.38,290,320
SHOES,KW 5023,7.89,350,380
SHOES,MIVANA K - 14,6.67,280,300
SHOES,MIVANA K - 17,6.67,280,300
SHOES,KS 22123,12,220,250
SHOES,KP 5197,12,220,250
SHOES,YQ 0020,9.38,290,320
SHOES,KQ 34112,9.38,290,320
SHOES,YQ 0002,9.38,290,320
SHOES,MENINA 1039,28,252,350
SHOES,M 2090 MENINA,22.67,232,300
SHOES,DA 8376,24.77,225.68,300
SHOES,LTA 008A,28,252,350
SHOES,XB - 23,28,252,350
SHOES,V4,19.33,242,300
SHOES,R 72,23.04,177,230
SHOES,Q 83,38.26,142,230
SHOES,LE 1042 MENINA,28,252,350
SHOES,A - 806 Cecily,22.67,232,300
SHOES,MARYJONES 31-36,13.33,650,750
SHOES,KNY - 0115,20,240,300
SHOES,KQ 34039,12.12,290,330
SHOES,KY - C117,9.68,280,310
SHOES,XB - 59,17.33,620,750
SHOES,F118,100,0,300
SHOES,LTA - 008A,100,0,350
SHOES,328 - 2,24.15,189.62,250
SHOES,6688 - 240,13.04,200,230
SHOES,3333 - 211,13.04,200,230
SHOES,N - 011,10.71,250,280
SHOES,Y - 07,10,270,300
SHOES,NO2K,22.67,232,300
SHOES,DA 8321,29.25,283,400
SHOES,6 K 3 T,22.67,232,300
SHOES,KS 22056,12,220,250
SHOES,KS 22049,12,220,250
SHOES,A - 015,14.8,255.6,300
SHOES,KNY - 0118,10,270,300
SHOES,D - 418,10,270,300
SHOES,KY - J109,9.68,280,310
SHOES,Y - 08,10,270,300
SHOES,KY - L107,9.68,280,310
SHOES,C 55,17.24,480,580
SHOES,KY - J52,9.68,280,310
SHOES,ST - 31,17.23,538,650
SHOES,DA 8388,23,308,400
SHOES,DA 8358,34.43,262.27,400
SHOES,DA 8379,29.25,283,400
SHOES,SN 008,26.57,257,350
SHOES,6688 - 200,13.04,200,230
SHOES,6688 - 149B,13.04,200,230
SHOES,KY J53,9.68,280,310
SHOES,L2136 - 7,16.67,150,180
SHOES,L2025 - 10212,13.04,200,230
SHOES,Tana 010 - 33,22.73,170,220
SHOES,KNY - 0117,23.33,230,300
SHOES,555 - 23,9.09,300,330
SHOES,6688 - 238,13.04,200,230
SHOES,555 - 22,9.09,300,330
SHOES,KP 5172,16,210,250
SHOES,KS 22082,12,220,250
SHOES,KP 5203,12,220,250
SHOES,KS 22033,12,220,250
SHOES,KS 22030,12,220,250
SHOES,388 - 5,27.27,400,550
SHOES,L8286 - 0738,9.09,300,330
SHOES,SH - 1,12.12,290,330
SHOES,555 - 1,9.09,300,330
SHOES,L8286 - 0739,10,270,300
SHOES,Q 63,25.22,172,230
SHOES,L2026 - 10285,22.59,178.05,230
SHOES,L2024 - 10260,13.04,200,230
SHOES,KS 22061,12,220,250
SHOES,YS 6038,13.04,200,230
SHOES,KS 22107,13.04,200,230
SHOES,6689 - 14,13.04,200,230
SHOES,6688 - 22F,13.04,200,230
SHOES,555 - 25,9.09,300,330
SHOES,L6130 - 0667,10.71,250,280
SHOES,KY - J128,9.68,280,310
SHOES,KQ 34071,9.38,290,320
SHOES,KQ 34025,9.38,290,320
SHOES,KQ 33838,9.38,290,320
SHOES,KQA 2442,6.67,420,450
SHOES,KQ 34096,9.38,290,320
SHOES,KS 22085,13.04,200,230
SHOES,KS 22051,13.04,200,230
SHOES,KS 22140,13.04,200,230
SHOES,KQ 33583,9.38,290,320
SHOES,YS 6043,13.04,200,230
SHOES,FB - 018,22.86,270,350
SHOES,L2025 - 10184,13.04,200,230
SHOES,3T53,21.2,197,250
SHOES,9S - 5K,36.57,222,350
SHOES,3T51,21.2,197,250
SHOES,KS 22137,100,0,230
SHOES,KS 22088,13.04,200,230
SHOES,6688 - 23,13.04,200,230
SHOES,L2138 - 0629,13.04,200,230
SHOES,13305 - 0697,9.09,300,330
SHOES,LT - 25145,22.57,271,350
SHOES,L2026 - 10268,13.04,200,230
SHOES,KY - C129,9.68,280,310
